student_id,year,grade,attendance_category,attendance_rate,study_hours_per_week,study_consistency,performance_trend,screen_time_hours,homework_completion_rate,academic_risk_score,behavioral_risk_score,overall_risk_score,Buddhism_score,English_score,Geography_score,History_score,ICT_score,Mathematics_score,Science_score,Sinhala_score
STU0853,2024,9,good,70.2,11.3,,,,0.6923,20.84,15.12,43.16,85.39,77.36,89.01,78.74,88.95,87.57,91.69,68.25
STU0853,2025,10,good,72.54,11.3,,,,0.693,19.65,15.16,42.63,90.1,79.77,89.72,82.21,91.88,90.46,94.26,70.9
STU0854,2023,8,good,75.5,19.8,,,,0.6667,21.01,16.44,43.56,96.06,85.21,87.98,89.83,79.73,76.99,76.9,87.32
STU0854,2024,9,good,74.24,19.8,,,,0.6667,19.99,16.44,43.1,97.36,88.74,89.62,91.9,80.91,80.28,81.03,89.75
STU0854,2025,10,good,72.54,19.8,,,,0.6667,10.72,16.46,38.94,97.66,92.14,91.88,95.09,87.03,85.17,83.17,91.98
STU0855,2023,8,good,74,2.4,,,,0.53,92.99,42.17,82.39,52.29,49.11,72.01,46.43,39.07,40.49,42.81,52.23
STU0855,2024,9,good,82.32,2.4,,,,0.5385,75.77,42.09,70.83,54.54,48.51,76.66,51.52,41.9,42.95,45.73,55.54
STU0855,2025,10,good,79.79,2.4,,,,0.5349,67.5,42.12,70.91,58.59,51.22,75.48,50.57,44.76,42.78,44.59,54.21
STU0856,2023,8,moderate,68,11.7,,,,0.7439,31.44,16.42,48.25,58.23,68.35,75.7,72.19,64.37,76.81,75.92,77.59
STU0856,2024,9,moderate,71.72,11.7,,,,0.7436,30.35,16.29,47.73,60.66,70.41,77.47,74.14,67.57,81.28,80.22,79.52
STU0856,2025,10,moderate,65.8,11.7,,,,0.7457,29.92,16.4,47.56,62.39,73.14,77.47,73.8,68.61,81.57,78.22,82.85
STU0857,2023,8,good,76.5,15.2,,,,0.8548,19.34,12.82,40.24,72.38,80.07,75.11,89.48,87.76,79.03,81.93,66.32
STU0857,2024,9,good,83.84,15.2,,,,0.8462,18.48,12.74,30.2,73.21,82.91,77.22,93.02,90.23,83.22,81.56,69.97
STU0857,2025,10,good,82.38,15.2,,,,0.8511,17.55,12.83,31.9,76.66,85.06,80.62,93.9,92.53,84.22,84.08,71.07
STU0858,2023,8,irregular,46,7.2,,,,0.6667,42.48,35.18,57.91,83.06,71.41,53.9,78.03,47.95,67.03,54.92,88.73
STU0858,2024,9,irregular,52.02,7.2,,,,0.6667,34.27,35.18,54.22,83.89,72.79,54.54,77.52,52.08,65.15,56.6,90.03
STU0858,2025,10,irregular,51.81,7.2,,,,0.6667,33.48,35.18,53.86,87.39,73.4,56.34,80.63,52.58,68.66,57.19,90.86
STU0859,2023,8,good,73.5,7.2,,,,0.7439,40.98,33.68,56.86,73.32,51.61,48.06,75.53,80.41,73.15,84.94,50.85
STU0859,2024,9,good,69.7,7.2,,,,0.7436,31.6,33.68,52.64,77.04,55.44,54.91,79.47,84.78,75.67,87.72,54.48
STU0859,2025,10,good,72.02,7.2,,,,0.7457,29.91,33.66,51.87,80.66,58.51,59.11,84.29,90.16,80.42,91.75,58.99
STU0860,2023,8,excellent,77.5,14.7,,,,0.7776,15.89,12.6,40.23,96.64,85.65,97.45,97.75,97.54,81.35,85.7,97.58
STU0860,2024,9,excellent,85.86,14.7,,,,0.7692,15.54,12.56,25.71,96.64,87.54,97.19,97.23,97.51,82.88,90.09,97.35
STU0860,2025,10,excellent,81.35,14.7,,,,0.7721,7.02,12.58,28.22,97.17,90.15,97.53,97.71,97.62,85.95,90.69,98.01
STU0861,2023,8,good,75.5,7.3,,,,0.5637,64.53,40.17,65.82,63.42,49.37,53.2,31.79,67.33,55.62,65.63,54.56
STU0861,2024,9,good,79.8,7.3,,,,0.5641,56.07,40.09,63.79,65.29,50.95,52.72,32.5,68.13,57.21,66.6,57.49
STU0861,2025,10,good,72.02,7.3,,,,0.5613,48.35,40.15,61.8,68.04,50.99,56.38,35.35,69.21,59.07,69.86,57.2
STU0862,2023,8,moderate,73,4.2,,,,0.8805,25.15,30.63,48.98,78.34,72.25,95.35,78.42,85.92,75.31,73.25,89.15
STU0862,2024,9,moderate,74.75,4.2,,,,0.8718,17.31,30.75,45.47,82.88,76.31,96.32,81.45,89.9,78.84,75.39,90.88
STU0862,2025,10,moderate,76.68,4.2,,,,0.8775,7.87,30.71,41.22,86.94,79.72,96.85,83.55,92.23,82.91,79.66,93.4
STU0863,2023,8,at-risk,23,2.9,,,,0.2818,100,62.92,90.73,48.69,15.62,27.39,27.05,28.57,13.7,20.37,25.24
STU0863,2024,9,at-risk,22.22,2.9,,,,0.2821,100,63.01,90.75,52.08,16.55,31.73,30.22,31.56,18.22,22.83,29.47
STU0863,2025,10,at-risk,23.32,2.9,,,,0.2806,100,62.89,90.72,57.29,20.73,35,33.46,33.78,18.93,27.73,31.37
STU0864,2023,8,good,81.5,14.2,,,,0.897,4.26,9.3,34.22,97.19,97.5,92.34,90.32,97.65,92.13,93.95,95.21
STU0864,2024,9,good,72.22,14.2,,,,0.8974,3.74,9.12,33.96,97.6,97.81,94.1,93.67,97.94,94.21,94.34,96.99
STU0864,2025,10,good,81.87,14.2,,,,0.8946,3.47,9.23,33.87,97.9,98.26,96.7,94.25,97.68,95,96.32,97.01
STU0865,2023,8,moderate,64,8.2,,,,0.3591,100,30.16,82.54,43.98,29.07,17.44,17.95,36.81,19.67,27.79,17.17
STU0865,2024,9,moderate,59.6,8.2,,,,0.359,100,30.46,82.62,46.88,30.88,19.62,18,40.27,22.1,28.39,17.97
STU0865,2025,10,moderate,58.03,8.2,,,,0.3597,100,30.38,82.59,49.04,30.02,19.24,19.97,42.32,22.02,29.28,17.56
STU0866,2023,8,excellent,83.5,14,,,,0.7954,6.82,12.73,30.42,83.58,92.63,97.77,94.69,97.33,87.65,95.91,95.57
STU0866,2024,9,excellent,79.29,14,,,,0.7949,6.39,12.74,36.06,85.48,93.25,98.17,96.65,97.07,89.89,97.29,96.32
STU0866,2025,10,excellent,80.31,14,,,,0.7984,5.87,12.69,35.81,88.29,95.56,98,96.92,97.77,91.37,97.27,97.22
STU0867,2023,8,moderate,69.5,9.2,,,,0.7261,15.52,18.42,41.59,96.1,82.34,97.33,96.39,97.51,97.04,97.4,94.76
STU0867,2024,9,moderate,67.68,9.2,,,,0.7179,7.56,18.46,38.02,96.35,84.41,97.42,96.71,97.52,96.79,96.61,96.01
STU0867,2025,10,moderate,68.39,9.2,,,,0.7194,7.41,18.43,37.94,96.72,85.74,97.08,97.58,97.09,97.24,97.07,95.94
STU0868,2023,8,good,80.5,21.1,,,,0.897,5.84,13.17,29.81,96.93,82.18,94.61,96.32,94.55,85.93,85.57,92.58
STU0868,2024,9,good,76.26,21.1,,,,0.8974,5.33,13.07,33.15,96.68,85.36,96.17,96.29,94.69,86.78,88.39,94.15
STU0868,2025,10,good,72.54,21.1,,,,0.8946,5.03,13.17,35.56,97.74,88.42,96.35,97.53,94.85,87.2,89.45,94.86
STU0869,2023,8,excellent,87,18.6,,,,0.9228,3.44,7.52,23.26,97.96,93.98,97.52,94.28,92.5,96.25,97.3,92.29
STU0869,2024,9,excellent,85.35,18.6,,,,0.9231,3.04,7.61,24.35,97.62,95.93,97.33,95.66,93.96,97.09,97.73,94.45
STU0869,2025,10,excellent,92.75,18.6,,,,0.9209,2.71,7.57,13.64,97.81,96.3,98,97.06,96.67,97.76,97.73,95.93
STU0870,2023,8,excellent,85,17,,,,0.9743,1.74,10.22,23.59,97.85,95.47,96.23,97.02,97.89,97.63,97.71,95.61
STU0870,2024,9,excellent,89.9,17,,,,0.9744,1.65,10.13,14.4,97.16,96.1,96.21,97.46,97.72,97.49,97.87,97.18
STU0870,2025,10,excellent,87.05,17,,,,0.9736,1.54,10.19,19.46,97.63,97.15,96.79,97.16,97.78,97.88,97.78,97.22
STU0871,2023,8,at-risk,23.5,6.2,,,,0.2818,100,84.19,96.05,17.38,10.78,9.87,10.5,27.64,23.21,18.52,9.88
STU0871,2024,9,at-risk,23.74,6.2,,,,0.2821,100,84.47,96.12,17.54,10.76,10.25,11.45,28.21,24.05,16.99,10.24
STU0871,2025,10,at-risk,27.46,6.2,,,,0.2806,100,84.42,96.11,17.19,11.1,10.62,12.98,28.68,23.75,17.9,10.06
STU0872,2023,8,good,78,19.8,,,,0.8713,12.82,10.94,37.42,97.16,90.69,96.92,77.77,98.1,97.58,97.64,97.16
STU0872,2024,9,good,79.29,19.8,,,,0.8718,4.51,10.91,34.76,97.28,91.97,97.18,81.46,97.88,97.58,97.64,97.72
STU0872,2025,10,good,80.83,19.8,,,,0.8682,4.57,10.95,30.42,96.94,93.17,97.72,82.31,97.68,97.25,97.99,97.31
STU0873,2023,8,good,80.5,14,,,,0.7439,7.38,12.21,33.87,97.83,96.15,94.49,95.89,95.37,93.29,89.19,95.21
STU0873,2024,9,good,79.8,14,,,,0.7436,6.97,12.09,28.4,97.96,97.06,96.1,96.15,95.51,94.03,92.43,95.81
STU0873,2025,10,good,81.35,14,,,,0.7457,6.48,12.19,29.68,97.79,97.55,96.85,97.33,96.85,95.4,94.08,97.3
STU0874,2023,8,good,78,15.8,,,,0.897,7.41,6.81,33.96,95.07,78.04,91.86,81.23,86.16,81.06,95.94,85.97
STU0874,2024,9,good,78.28,15.8,,,,0.8974,6.66,6.99,30.91,95.52,80.1,92.83,85.48,88.82,83.27,96.22,88.59
STU0874,2025,10,good,80.83,15.8,,,,0.8946,14.11,6.88,29.2,96.43,83.9,93.71,86.52,88.35,84.66,96.68,90.53
STU0875,2023,8,good,72,12,,,,0.8291,27.53,11.86,45.35,84.89,87.73,66.3,80.7,66.61,75.14,69.51,88.47
STU0875,2024,9,good,71.72,12,,,,0.8205,19.96,11.98,41.98,86.57,89.5,67.76,81.27,68.04,76.72,72.65,92.45
STU0875,2025,10,good,80.83,12,,,,0.8248,18.88,11.96,31.71,90.05,91.92,71.41,85.14,71.73,79.16,72.97,93.03
STU0876,2023,8,good,77,10.1,,,,0.6409,35.91,19.4,51.01,52.8,57.43,62.41,74.44,83.17,58.43,77.93,57.29
STU0876,2024,9,good,72.22,10.1,,,,0.641,34.23,19.32,50.23,57.91,63.81,66.26,79.3,85.42,62.36,81.3,62.7
STU0876,2025,10,good,78.76,10.1,,,,0.6403,25.45,19.37,46.3,62.9,66.88,71.45,85.32,89.64,66.62,85.37,65.56
STU0877,2023,8,moderate,68.5,15,,,,0.8119,20.29,16.32,43.21,76.57,80.14,68.16,85,82.3,74.55,81.08,81.83
STU0877,2024,9,moderate,61.62,15,,,,0.8205,26.26,16.26,45.88,81.16,81.34,70.13,83.66,85.85,77.72,83.51,82.92
STU0877,2025,10,moderate,72.02,15,,,,0.8155,18.85,16.33,42.56,82.06,84.08,71.3,86.6,85.35,76.92,85.36,85.21
STU0878,2023,8,moderate,79,9.1,,,,0.8291,19.12,18.05,41.82,71.12,74.64,91.56,77.2,92.26,71.32,90.74,75.25
STU0878,2024,9,moderate,65.66,9.1,,,,0.8205,18.64,18.01,42.89,74.25,76.77,92,79.38,94.12,71.39,92.68,80.3
STU0878,2025,10,moderate,67.36,9.1,,,,0.8248,24.57,18.04,45.57,77.61,80.66,93.92,83.12,94.74,75.25,93.27,81.41
STU0879,2023,8,irregular,39.5,6.2,,,,0.3848,100,66.48,91.62,28.2,10.86,20.92,13.81,18.21,17.87,32.54,12.15
STU0879,2024,9,irregular,44.44,6.2,,,,0.3846,100,66.57,91.64,34.72,11.42,21.73,17.42,20.56,20.51,37.74,13.16
STU0879,2025,10,irregular,42.49,6.2,,,,0.386,100,66.46,91.61,40.2,12.82,28.46,20.89,26.44,23.2,42.23,15.95
STU0880,2023,8,moderate,55,12,,,,0.3928,86.23,52.02,81.81,69.31,13.86,55.7,58.83,48.79,65.83,54.43,38.47
STU0880,2024,9,moderate,55.05,12,,,,0.3846,77.14,51.8,77.66,72.54,13.97,57.72,65.27,49.68,68.47,56.6,40.53
STU0880,2025,10,moderate,56.99,12,,,,0.386,68.21,51.95,73.68,76.68,16.9,57.76,67.25,54.97,71.34,58.84,43.79
STU0881,2023,8,good,72.5,15.8,,,,0.6152,35.32,40.63,56.05,79.05,75.76,79.93,66.65,72.87,54.56,62.79,61.88
STU0881,2024,9,good,72.73,15.8,,,,0.6154,34.37,40.63,55.62,80.95,78.85,84.34,69.42,74.85,56.93,65.88,65.83
STU0881,2025,10,good,77.72,15.8,,,,0.614,25.78,40.62,51.64,82.36,83.2,86.18,73.48,79.94,62.96,67.93,70.13
STU0882,2023,8,excellent,89,23,,,,0.7518,18.32,16.33,26.34,94.72,86.91,79.37,80.12,85.23,90.23,96.7,77.8
STU0882,2024,9,excellent,81.82,23,,,,0.7436,9.43,16.38,31.06,95.93,89.12,82.6,84.36,87.16,92.64,97.62,80.43
STU0882,2025,10,excellent,82.9,23,,,,0.7457,8.67,16.35,29.58,96.75,91.38,85.49,87.22,88.81,93.81,97.49,84.53
STU0883,2023,8,good,80,16.2,,,,0.9743,2.65,9.88,31.27,96.87,96.31,97.11,91.33,96.05,91.98,96.13,92.32
STU0883,2024,9,good,76.26,16.2,,,,0.9744,2.24,9.79,31.84,97.36,96.83,97.03,93.44,96.73,93.53,96.79,94.53
STU0883,2025,10,good,81.87,16.2,,,,0.9736,1.99,9.85,25.17,98.1,97.56,97.37,95.2,96.46,94.66,97.18,94.79
STU0884,2023,8,at-risk,41,5.6,,,,0.3333,100,63.43,90.86,42.74,24.18,31.03,42.96,48.01,55.05,29.89,28.9
STU0884,2024,9,at-risk,39.9,5.6,,,,0.3333,100,63.43,90.86,48.19,32.05,38.37,47.92,55.61,59.64,35.6,32.89
STU0884,2025,10,at-risk,35.75,5.6,,,,0.3333,88.62,63.39,85.73,58.29,38.61,44.56,52.77,59.22,64.31,39.61,38.87
STU0885,2023,8,excellent,84,14,,,,0.8119,5.54,12.48,20.67,96.89,96.11,95.4,87.73,95.31,96.4,97.93,97.65
STU0885,2024,9,excellent,83.33,14,,,,0.8205,5.06,12.54,22.41,97.38,96.49,96.17,92.44,96.59,95.92,97.52,97.73
STU0885,2025,10,excellent,84.97,14,,,,0.8155,5.11,12.53,22.99,98,96.06,96.88,90.07,97.03,96.55,98.16,97.65
STU0886,2023,8,irregular,54,5,,,,0.47,58.78,50.61,69.1,50.4,46.71,63.62,65.11,70.54,54.57,59.41,48.31
STU0886,2024,9,irregular,52.02,5,,,,0.4615,41.91,50.72,61.54,53.04,50.18,66.52,66.87,71.52,56.68,63.55,52.26
STU0886,2025,10,irregular,59.59,5,,,,0.4651,40.88,50.68,61.07,56.15,51.76,67.85,69.08,74.8,60.04,65.5,53.74
STU0887,2023,8,moderate,64,15,,,,0.7776,29.43,19.2,48.04,86.54,78.37,66.38,57.62,72.19,68.99,93.04,72.9
STU0887,2024,9,moderate,59.6,15,,,,0.7692,28.35,19.25,47.57,89.33,79.92,69.74,62.27,77.13,73,94.85,76.69
STU0887,2025,10,moderate,67.36,15,,,,0.7721,20.03,19.21,43.82,91.91,85.34,69.18,67.37,79.16,77.1,96.64,80.55
STU0888,2023,8,good,77.5,16.4,,,,0.7604,8.31,11.69,31.19,97.76,97.49,86.87,96.78,90.14,82.39,88.95,93.33
STU0888,2024,9,good,70.71,16.4,,,,0.7692,16.24,11.84,40.27,97.8,97.15,85.06,96.76,91.82,80.86,89.19,92.84
STU0888,2025,10,good,75.13,16.4,,,,0.7628,8.32,11.78,36.69,97.48,96.94,86.78,96.38,90.95,81.29,89.81,92.62
STU0889,2023,8,excellent,88.5,13.9,,,,0.897,5.21,12.4,15.96,93.58,96.79,94.05,90.32,93.4,90.57,88.51,91.45
STU0889,2024,9,excellent,86.87,13.9,,,,0.8974,4.26,12.22,21.23,95.73,97.59,95.47,93.82,95.7,93.28,91.68,94.07
STU0889,2025,10,excellent,86.53,13.9,,,,0.8946,3.99,12.31,19.4,96.8,97.58,96.41,94.41,96.38,93.49,93.45,95.5
STU0890,2023,8,good,71,14.6,,,,0.6924,22.95,16.75,44.52,88.48,89.66,70.69,90.44,65.25,62.91,70.29,93.74
STU0890,2024,9,good,74.24,14.6,,,,0.6923,29.23,16.79,47.35,91.65,89.58,72.23,91.61,66.69,65.61,72.43,95.37
STU0890,2025,10,good,78.76,14.6,,,,0.693,21.55,16.8,43.9,93.53,89.25,74.42,92.21,66.97,68.7,73.93,95.8
STU0891,2023,8,excellent,84,21,,,,0.8119,15.75,32.15,37.38,97.81,95.08,92.25,95.99,91.69,86.58,70.19,97.66
STU0891,2024,9,excellent,90.91,21,,,,0.8205,15.11,31.93,29.29,97.26,95.27,93.19,96.92,91.68,89.32,74.28,97.35
STU0891,2025,10,excellent,88.08,21,,,,0.8155,14.87,32.08,31.61,97.78,96.55,93.95,97.19,93.3,90.28,75.3,97.46
STU0892,2023,8,irregular,59.5,6.4,,,,0.5637,37.9,37.6,56.45,80.25,87.75,58.09,61.45,69.43,54.63,56.45,51.8
STU0892,2024,9,irregular,44.44,6.4,,,,0.5641,36.71,37.52,55.9,83.79,90.71,60.44,68.41,72.07,57.37,58.37,56.63
STU0892,2025,10,irregular,54.92,6.4,,,,0.5613,35.71,37.58,55.46,85.56,92.69,62.95,68.25,75.79,60.83,63.59,58.53
STU0893,2023,8,moderate,63,7.4,,,,0.6667,45.83,44.86,61.84,52.31,58.84,44.42,53.59,63.83,72.43,57.82,65.33
STU0893,2024,9,moderate,69.7,7.4,,,,0.6667,45.27,44.81,61.57,52.14,59.84,47.32,53.15,66.33,73.03,59.14,67.36
STU0893,2025,10,moderate,59.07,7.4,,,,0.6667,44.5,44.87,61.24,55.38,62.75,46.99,55.59,69.71,74.03,61.86,70.61
STU0894,2023,8,moderate,61.5,13.9,,,,0.6924,43.04,20.08,54.39,58.94,60.38,63.38,48.4,77.63,70.32,76.03,57.51
STU0894,2024,9,moderate,57.58,13.9,,,,0.6923,33.6,19.95,50.11,63.72,65.76,69.32,51.36,79.64,75.44,78.94,60.69
STU0894,2025,10,moderate,60.1,13.9,,,,0.693,32.68,20.06,49.72,66.2,67.25,71.03,54.58,82.79,77.44,80.94,63.08
STU0895,2023,8,irregular,48,10.7,,,,0.3591,96.63,29.12,80.77,47.38,44.67,57.03,48.09,53.67,54.09,41.62,38.15
STU0895,2024,9,irregular,44.95,10.7,,,,0.359,88.56,29.13,77.13,47.96,46.58,57.36,51.4,54.49,51.41,41.31,38.48
STU0895,2025,10,irregular,47.67,10.7,,,,0.3597,71.81,29.05,69.58,50.73,47.11,57.25,51.44,57.25,55.22,44.57,38.48
STU0896,2023,8,good,71.5,13.7,,,,0.8119,7.62,8.15,35.47,93.24,97.71,94.33,95.19,83.57,85.56,82.27,95.5
STU0896,2024,9,good,81.31,13.7,,,,0.8205,7.21,7.93,28.95,94.45,97.77,94.6,95.62,83.56,86.18,84.02,95.04
STU0896,2025,10,good,79.27,13.7,,,,0.8155,7.09,8.06,31.16,93.98,97.93,96.62,95.47,85.21,86.6,84.8,94.98
STU0897,2023,8,excellent,89,17.7,,,,0.8548,13.91,11.93,23.25,96.34,85.74,93.83,95.06,96.98,91.69,96.52,83.75
STU0897,2024,9,excellent,86.87,17.7,,,,0.8462,5.76,11.94,24.54,96.51,87.25,94.92,95.81,96.77,92.48,96.9,86.65
STU0897,2025,10,excellent,87.05,17.7,,,,0.8511,5.41,11.95,21.64,97.04,89.12,95.62,96.62,97.19,93.2,97.17,86.67
STU0898,2023,8,moderate,73.5,9,,,,0.5558,46,25.76,57.14,49.94,62.54,61.85,58.16,92.54,68.42,60.36,61.81
STU0898,2024,9,moderate,70.71,9,,,,0.5641,36.78,25.9,53.03,55.1,65.92,63.67,60.06,94.42,69.75,62.76,65.82
STU0898,2025,10,moderate,65.8,9,,,,0.5613,35.75,25.86,52.55,56.34,70.17,65.75,62.07,95.4,74.29,67.24,66.47
STU0899,2023,8,excellent,91.5,23.1,,,,0.9228,2.45,10.96,19.13,97.92,97.58,97.79,97.75,97.56,97.55,97.81,97.96
STU0899,2024,9,excellent,89.9,23.1,,,,0.9231,2.4,10.87,22.12,97.97,97.91,97.83,98.03,97.91,97.53,97.73,97.94
STU0899,2025,10,excellent,89.12,23.1,,,,0.9209,2.46,10.93,22.33,97.75,97.97,97.92,97.98,97.84,97.76,97.66,97.61
STU0900,2023,8,moderate,64.5,12.7,,,,0.6667,22.85,16.39,44.38,87.36,76.59,84.01,70.06,84.45,81.29,74.99,79.72
STU0900,2024,9,moderate,67.17,12.7,,,,0.6667,21.64,16.59,43.89,91.21,79.77,85.8,74.21,87.12,84.35,77.81,83.24
STU0900,2025,10,moderate,68.91,12.7,,,,0.6667,12.56,16.53,39.79,93.72,83.9,89.09,76.13,91.18,85.55,79.55,84.92
STU0901,2023,8,excellent,88.5,14.6,,,,0.7861,7.25,11.76,23.92,97.9,96.81,90.83,89.14,96.22,92.47,93.24,84.69
STU0901,2024,9,excellent,85.35,14.6,,,,0.7949,6.57,11.8,26.08,97.93,96.42,93.1,90.56,96.64,93.08,94.79,88.62
STU0901,2025,10,excellent,91.19,14.6,,,,0.7892,5.99,11.79,16.49,97.82,97.45,94.74,92.88,97.53,95.6,95.62,92.96
STU0902,2023,8,excellent,88.5,18.6,,,,0.8291,4.96,12.82,18.65,97.91,97.71,97.44,97.17,97.63,92.8,94.45,96.2
STU0902,2024,9,excellent,84.34,18.6,,,,0.8205,4.89,12.78,24.89,97.72,97.61,97.53,98.18,97.57,94.26,95.72,96.98
STU0902,2025,10,excellent,89.12,18.6,,,,0.8248,4.72,12.81,17.51,97.61,98.03,97.57,97.9,97.78,94.42,96.2,97.35
STU0903,2023,8,excellent,78.5,20.1,,,,0.9663,10.72,8.39,36.64,97.57,97.96,96.81,97.52,94.07,85.34,95.34,98.05
STU0903,2024,9,excellent,79.29,20.1,,,,0.9744,2.31,8.48,30.91,97.72,97.8,97.03,97.74,95.06,87.49,96.56,97.93
STU0903,2025,10,excellent,82.38,20.1,,,,0.9736,2.12,8.42,26.56,97.96,97.75,97.27,97.23,96.12,90.07,96.4,98.01
STU0904,2023,8,good,71.5,22.7,,,,0.8119,5.2,10.66,35.01,97.95,97.38,96.9,97.45,97.8,96.57,96.52,91.34
STU0904,2024,9,good,79.29,22.7,,,,0.8205,5.05,10.53,34.9,97.98,97.07,96.65,97.45,97.71,97.14,96.72,91.09
STU0904,2025,10,good,81.35,22.7,,,,0.8155,4.94,10.6,34.88,97.91,96.76,97.69,97.18,97.5,97.66,97.41,93.07
STU0905,2023,8,good,78.5,14.8,,,,0.6667,45.12,17.27,51.64,76.52,45.51,60.02,71.52,54.52,55.25,67.55,66.06
STU0905,2024,9,good,75.25,14.8,,,,0.6667,44.12,17.06,54.12,81.68,46.77,62.22,71.94,58.29,57.51,68.71,68.98
STU0905,2025,10,good,77.72,14.8,,,,0.6667,43.65,17.21,52.03,81.74,47.97,66.25,74.44,58.4,58.95,70.6,69.05
STU0906,2023,8,excellent,80,20.7,,,,0.8548,17.27,10.78,34.47,93.56,75.01,85.84,95.3,84.3,86.88,79.3,76.7
STU0906,2024,9,excellent,86.36,20.7,,,,0.8462,8.79,10.81,23.02,93.61,79.54,87.11,95.01,85.7,87.68,82.58,77.58
STU0906,2025,10,excellent,81.35,20.7,,,,0.8511,8.25,10.8,31.93,93.3,80.14,87.72,95.95,86.61,90.47,84.01,81.03
STU0907,2023,8,excellent,83.5,25.9,,,,0.8033,5.24,11.36,28.46,97.34,97.31,97.79,90.39,97.69,97.52,97.83,96.97
STU0907,2024,9,excellent,83.33,25.9,,,,0.7949,5.48,11.48,27.74,97.44,96.99,97.85,89.81,97.84,97.27,97.64,96.56
STU0907,2025,10,excellent,77.72,25.9,,,,0.7984,5.25,11.41,33.29,97.38,97.63,97.92,91.14,97.8,97.76,97.85,97.1
STU0908,2023,8,good,69,14.1,,,,0.7604,31.42,18.39,48.65,76.74,69.32,82.49,60.62,58.17,61.58,77.42,84
STU0908,2024,9,good,72.73,14.1,,,,0.7692,30.64,18.35,48.38,82.61,70.71,84.57,60.09,58.19,61.65,79.49,84.96
STU0908,2025,10,good,77.2,14.1,,,,0.7628,30.52,18.36,39.31,80.91,69.59,85.02,63.27,60.38,63.73,77.59,86.86
STU0909,2023,8,moderate,70,10.8,,,,0.6152,53.31,24.92,60.22,51.87,38.98,72.27,45.42,78.98,55.05,84.43,73.31
STU0909,2024,9,moderate,64.14,10.8,,,,0.6154,44.23,24.92,56.14,56.38,45.2,73.65,50.02,80.38,55.64,86.6,79.15
STU0909,2025,10,moderate,70.47,10.8,,,,0.614,43.02,24.89,55.58,58.32,47.69,76.64,54.11,84.45,58.94,89.21,80.21
STU0910,2023,8,good,76.5,16.3,,,,0.897,23.47,10.31,43.14,86.68,65.02,71.22,82.76,90.82,83.15,96.81,92.45
STU0910,2024,9,good,80.81,16.3,,,,0.8974,15.58,10.13,36.07,89.57,68.11,74.02,85.95,91.27,86.11,96.83,94.21
STU0910,2025,10,good,74.09,16.3,,,,0.8946,14.88,10.27,39.26,92.08,70.57,74.97,89.03,94.1,87.99,97.82,94.91
STU0911,2023,8,moderate,66,9.6,,,,0.538,47.86,25.28,57.86,52.06,63.74,69.4,52.4,72.64,55.75,78.62,41.67
STU0911,2024,9,moderate,58.59,9.6,,,,0.5385,46.82,25.28,57.39,55.8,65.7,69.96,54.95,73.42,57.53,81.12,44.79
STU0911,2025,10,moderate,70.47,9.6,,,,0.5349,46.24,25.3,57.13,56.32,68.95,73.04,52.65,75.57,60.17,84.9,45.27
STU0912,2023,8,moderate,66.5,19.9,,,,0.8033,18.81,15.04,42.23,94.3,89.12,95.63,85.66,80.48,62.73,87.81,76.43
STU0912,2024,9,moderate,62.63,19.9,,,,0.7949,17.52,15,41.63,96.09,92.76,97.02,91.86,84.4,67.24,92.83,81.99
STU0912,2025,10,moderate,66.32,19.9,,,,0.7984,16.1,15.03,41,97.49,94.76,97.65,93.14,88.32,72.6,93.88,86.8
STU0913,2023,8,excellent,89.5,10.1,,,,0.8891,14.57,8.58,19.91,96.47,96.7,94.42,95.82,85.18,72.91,82.47,96.15
STU0913,2024,9,excellent,87.37,10.1,,,,0.8974,13.46,8.59,23.45,96.81,97.5,95.91,97.56,89.55,78.64,85.87,97.29
STU0913,2025,10,excellent,87.05,10.1,,,,0.8946,4.65,8.56,17.76,97.51,97.89,96.41,97.81,93.22,83.87,90.34,97.7
STU0914,2023,8,good,75.5,19.3,,,,0.9148,4.21,9.5,34.27,93.16,87.75,88.33,93.03,96.24,97.19,97.88,93.02
STU0914,2024,9,good,75.76,19.3,,,,0.9231,3.96,9.37,34.12,94.01,87.94,90.27,93.71,97.07,97.18,97.81,92.42
STU0914,2025,10,good,77.2,19.3,,,,0.9209,3.84,9.48,34.1,93.52,88.19,91.23,95,96.46,97.18,97.77,93.09
STU0915,2023,8,good,79.5,16,,,,0.6152,46.03,36.39,49.41,64.81,38.32,55.87,60.53,73.82,63.43,78.94,55.2
STU0915,2024,9,good,75.25,16,,,,0.6154,44.68,36.47,52.42,69.39,42.16,57.32,65.77,78.18,67.19,81.19,58.08
STU0915,2025,10,good,75.65,16,,,,0.614,43.8,36.42,54.63,70.58,43.87,60.25,64.05,82.14,69.77,82.73,61.52
STU0916,2023,8,excellent,81.5,16.7,,,,0.8376,15.65,13.27,31.34,95.9,90.18,97.51,86.46,97.67,76.43,93.17,80.56
STU0916,2024,9,excellent,85.86,16.7,,,,0.8462,14.99,13.41,25.67,96.93,92.1,97.68,88,97.45,77.71,95.47,81.61
STU0916,2025,10,excellent,85.49,16.7,,,,0.8419,6.74,13.38,22.92,96.85,92.44,97.56,89.83,97.68,79.66,94.6,84.62
STU0917,2023,8,good,74.5,9.5,,,,0.6667,50.23,15.5,56.48,85.8,48.86,77.14,49.67,81.22,66.52,65.67,78.42
