student_id,year,grade,attendance_category,attendance_rate,days_present,total_days,avg_score,score_std,min_score,max_score,iq_level,study_hours_per_week,student_type,has_tuition,has_learning_difficulty,failing_subjects,weak_subjects,homework_completion_rate,homework_on_time_rate,classwork_completion_rate,parent_engagement_score,parent_meeting_attendance_rate,lms_time_hours,lms_engagement_score,health_status,absences_due_to_sickness,health_incidents,attendance_risk_score,academic_risk_score,behavioral_risk_score,overall_risk_score,risk_level,risk_category,Buddhism_score,English_score,Geography_score,History_score,ICT_score,Mathematics_score,Science_score,Sinhala_score,had_intervention,intervention_type,intervention_effective
STU0813,2024,9,moderate,72.22,143,198,75.91,16.82,32.4,100.0,86,11.0,language_oriented,0,0,1,0,0.7692,0.6667,0.7846,0.6703,0.6667,37.05,0.7647,excellent,29,1,100.0,29.25,16.69,47.34,Medium,Medium Risk,97.47,63.72,87.92,82.03,77.25,63.65,57.05,93.07,1,Parent Meeting,1
STU0813,2025,10,moderate,66.84,129,193,76.02,17.01,30.3,100.0,86,11.0,language_oriented,0,0,1,0,0.7721,0.6706,0.7842,0.6703,0.6667,76.27,0.7647,excellent,30,0,100.0,29.15,16.65,47.28,High,High Risk,97.35,64.06,88.29,83.53,78.3,62.46,57.68,93.4,0,None,0
STU0814,2023,8,moderate,63.5,127,200,54.05,12.65,19.8,97.8,114,7.3,balanced,1,0,1,2,0.6072,0.451,0.6253,0.7047,0.6667,48.62,0.743,average,53,1,100.0,57.24,40.87,65.97,High,High Risk,55.73,60.94,40.91,71.31,50.69,48.78,50.2,54.52,0,None,0
STU0814,2024,9,moderate,72.73,144,198,56.56,13.2,21.3,98.2,114,7.3,balanced,1,0,1,1,0.6154,0.4583,0.6308,0.7047,0.6667,54.75,0.743,average,39,0,100.0,48.07,40.72,61.81,High,High Risk,56.37,63.55,44.33,74.43,53.57,50.88,52.55,59.76,0,None,0
STU0814,2025,10,moderate,68.91,133,193,60.72,13.39,20.7,97.8,114,7.3,balanced,1,0,1,1,0.614,0.4571,0.6261,0.7047,0.6667,39.95,0.743,average,42,4,100.0,46.43,40.8,61.1,High,High Risk,61.46,69.8,47.06,79.41,54.49,57.42,55.46,62.15,1,Tutoring,0
STU0815,2023,8,excellent,84.5,169,200,95.42,5.71,56.5,100.0,116,23.2,balanced,0,0,0,0,0.9228,0.7225,0.9846,0.6905,0.6667,168.2,0.7412,average,22,3,76.85,3.38,13.08,27.84,Medium,Medium Risk,97.56,95.89,96.41,98.0,97.34,91.35,93.79,95.51,0,None,0
STU0815,2024,9,excellent,85.86,170,198,95.83,5.16,60.3,100.0,116,23.2,balanced,0,0,0,0,0.9231,0.7222,0.9846,0.6905,0.6667,131.63,0.7412,average,21,3,72.9,3.2,13.08,26.58,Low,Low Risk,97.96,96.89,96.79,97.46,97.65,91.99,94.25,96.18,0,None,0
STU0815,2025,10,excellent,81.87,158,193,96.1,5.03,65.2,100.0,116,23.2,balanced,0,0,0,0,0.9209,0.7239,0.9842,0.6905,0.6667,107.33,0.7412,average,22,3,78.69,3.14,13.07,28.29,Medium,Medium Risk,98.3,96.21,96.89,97.76,97.19,92.82,95.07,96.59,0,None,0
STU0816,2023,8,good,68.0,136,200,77.73,13.81,32.6,100.0,93,13.2,science_oriented,0,0,1,0,0.6667,0.5386,0.6618,0.8035,0.6667,137.85,0.8983,below_average,52,3,100.0,30.58,15.14,47.55,High,High Risk,71.42,76.35,76.32,57.44,87.98,86.94,82.99,73.24,0,None,0
STU0816,2024,9,good,71.72,142,198,79.32,13.83,28.1,100.0,93,13.2,science_oriented,0,0,1,0,0.6667,0.5385,0.6615,0.8035,0.6667,88.1,0.8983,below_average,46,5,100.0,29.94,15.15,47.26,Medium,Medium Risk,75.84,78.47,77.73,59.94,89.64,87.66,84.34,75.57,0,None,0
STU0816,2025,10,good,78.24,151,193,81.15,13.27,34.2,100.0,93,13.2,science_oriented,0,0,1,0,0.6667,0.5395,0.6632,0.8035,0.6667,107.35,0.8983,below_average,34,5,100.0,29.21,15.11,46.92,Medium,Medium Risk,75.73,78.98,79.4,63.26,90.91,89.84,86.7,77.47,0,None,0
STU0817,2023,8,excellent,85.0,170,200,76.62,15.43,24.9,100.0,108,18.7,language_oriented,0,1,1,0,0.8548,0.6401,0.9129,0.7097,0.6667,121.37,0.7143,good,17,2,61.5,27.26,35.0,39.46,Medium,Medium Risk,89.93,69.99,83.6,81.73,71.06,56.87,82.62,86.86,0,None,0
STU0817,2024,9,excellent,86.36,171,198,79.84,15.33,28.4,100.0,108,18.7,language_oriented,0,1,1,0,0.8462,0.6364,0.9077,0.7097,0.6667,150.68,0.7143,good,14,2,51.55,26.14,35.11,36.0,Medium,Medium Risk,91.19,73.22,85.92,84.85,76.11,59.6,85.94,90.03,0,None,0
STU0817,2025,10,excellent,82.38,159,193,81.06,14.9,33.3,100.0,108,18.7,language_oriented,0,1,1,0,0.8511,0.6393,0.9107,0.7097,0.6667,159.73,0.7143,good,20,2,72.33,25.55,35.04,41.96,Medium,Medium Risk,92.66,75.93,87.3,85.81,77.61,61.87,87.68,89.3,0,None,0
STU0818,2023,8,at-risk,34.5,69,200,30.41,11.51,5.2,66.3,95,3.4,language_oriented,1,0,9,1,0.3076,0.2512,0.3129,0.2845,0.0,16.37,0.1644,average,89,7,100.0,100.0,64.64,91.16,High,High Risk,30.49,32.52,32.94,41.54,27.59,27.08,21.28,34.27,0,None,0
STU0818,2024,9,at-risk,25.76,51,198,32.76,11.77,7.0,71.2,95,3.4,language_oriented,1,0,7,3,0.3077,0.25,0.3077,0.2845,0.0,6.63,0.1644,average,113,2,100.0,100.0,64.73,91.18,High,High Risk,32.69,32.99,35.83,44.15,28.92,30.41,23.8,36.86,1,Mentoring Program,0
STU0818,2025,10,at-risk,27.46,53,193,34.76,11.9,6.1,69.1,95,3.4,language_oriented,1,0,5,5,0.307,0.2576,0.3107,0.2845,0.0,21.17,0.1644,average,108,1,100.0,100.0,64.61,91.15,High,High Risk,35.49,35.24,38.33,45.86,31.56,32.31,26.87,37.61,1,Counseling,0
STU0819,2023,8,good,81.0,162,200,81.74,14.83,32.7,100.0,93,10.9,science_oriented,0,0,1,0,0.8291,0.711,0.9129,0.7376,0.6667,90.02,0.6734,average,24,2,85.3,25.72,14.34,40.75,Medium,Medium Risk,84.21,73.4,89.05,78.66,96.29,84.13,93.55,56.23,0,None,0
STU0819,2024,9,good,74.24,147,198,82.48,14.71,32.5,100.0,93,10.9,science_oriented,0,0,1,0,0.8205,0.7188,0.9077,0.7376,0.6667,166.95,0.6734,average,31,1,100.0,25.6,14.34,45.11,Medium,Medium Risk,86.28,73.66,89.5,77.56,95.57,84.27,94.78,56.83,1,Parent Meeting,0
STU0819,2025,10,good,80.31,155,193,82.86,15.15,34.4,100.0,93,10.9,science_oriented,0,0,1,0,0.8248,0.7125,0.9107,0.7376,0.6667,124.0,0.6734,average,26,2,91.78,25.36,14.36,42.54,Medium,Medium Risk,87.27,72.45,89.54,79.63,96.69,84.66,94.57,55.49,0,None,0
STU0820,2023,8,good,77.5,155,200,88.9,11.89,41.5,100.0,98,18.3,practical,0,0,0,1,0.897,0.752,0.9798,0.787,0.6667,110.93,0.9328,excellent,21,1,78.75,14.5,8.05,32.16,Medium,Medium Risk,97.4,88.96,96.32,93.32,87.99,69.82,92.68,94.21,0,None,0
STU0820,2024,9,good,78.28,155,198,89.31,11.98,41.3,100.0,98,18.3,practical,0,0,0,1,0.8974,0.7429,0.9846,0.787,0.6667,142.63,0.9328,excellent,19,4,72.2,14.33,8.07,30.13,Medium,Medium Risk,97.57,88.13,96.35,93.14,88.86,69.22,93.44,95.09,0,None,0
STU0820,2025,10,good,78.24,151,193,88.36,12.19,45.5,100.0,98,18.3,practical,0,0,0,1,0.8946,0.7452,0.9842,0.787,0.6667,151.7,0.9328,excellent,25,1,90.23,14.77,8.05,35.73,Medium,Medium Risk,97.2,85.16,96.58,93.5,86.35,68.78,93.38,93.93,0,None,0
STU0821,2023,8,irregular,40.5,81,200,47.3,14.57,8.9,92.6,104,2.6,balanced,0,0,2,4,0.4442,0.3271,0.5382,0.4786,0.3333,33.23,0.4258,below_average,103,4,100.0,94.2,52.7,85.56,High,High Risk,56.17,37.95,69.33,45.51,53.34,39.7,34.55,52.92,0,None,0
STU0821,2024,9,irregular,43.43,86,198,51.33,14.88,10.6,100.0,104,2.6,balanced,0,0,1,4,0.4359,0.3529,0.5385,0.4786,0.3333,39.23,0.4258,below_average,89,4,100.0,77.75,52.44,78.1,High,High Risk,62.45,44.78,73.5,49.38,57.49,40.99,39.3,56.34,0,None,0
STU0821,2025,10,irregular,58.55,113,193,55.65,14.88,20.1,100.0,104,2.6,balanced,0,0,1,3,0.4387,0.3395,0.5368,0.4786,0.3333,70.68,0.4258,below_average,67,3,100.0,67.96,52.6,73.73,High,High Risk,66.74,47.19,78.46,54.75,59.39,46.62,41.09,61.51,1,Tutoring,1
STU0822,2023,8,excellent,83.5,167,200,97.32,2.85,73.9,100.0,100,22.7,balanced,0,0,0,0,0.8713,0.647,0.9537,0.6627,0.6667,150.82,0.95,average,24,3,83.55,3.65,11.72,29.64,Medium,Medium Risk,97.66,96.3,96.07,98.21,98.08,97.46,97.45,97.53,0,None,0
STU0822,2024,9,excellent,84.34,167,198,97.7,2.26,78.0,100.0,100,22.7,balanced,0,0,0,0,0.8718,0.6471,0.9538,0.6627,0.6667,123.87,0.95,average,22,7,76.96,3.48,11.72,27.58,Medium,Medium Risk,97.97,97.4,96.85,98.0,97.86,97.69,97.92,97.87,1,Parent Meeting,1
STU0822,2025,10,excellent,79.79,154,193,97.59,2.21,79.1,100.0,100,22.7,balanced,0,0,0,0,0.8682,0.6464,0.9526,0.6627,0.6667,93.6,0.95,average,28,4,98.15,3.6,11.74,34.0,Medium,Medium Risk,97.7,96.92,97.11,97.65,97.71,97.75,97.82,97.95,0,None,0
STU0823,2023,8,good,76.0,152,200,97.48,2.88,73.9,100.0,116,19.6,balanced,1,0,0,0,0.9485,0.7572,0.9846,0.7468,0.6667,79.23,0.7387,excellent,22,0,82.8,2.04,11.64,28.67,Medium,Medium Risk,97.98,97.94,97.91,97.67,94.46,97.63,97.98,97.92,0,None,0
STU0823,2024,9,good,78.79,156,198,97.56,2.91,64.1,100.0,116,19.6,balanced,1,0,0,0,0.9487,0.7568,0.9846,0.7468,0.6667,74.6,0.7387,excellent,19,0,71.85,2.0,11.65,25.37,Medium,Medium Risk,98.0,98.03,97.83,98.31,94.89,97.64,97.84,97.88,0,None,0
STU0823,2025,10,good,78.24,151,193,97.56,2.65,72.2,100.0,116,19.6,balanced,1,0,0,0,0.9473,0.7594,0.9842,0.7468,0.6667,76.15,0.7387,excellent,24,0,87.23,2.03,11.63,29.99,Medium,Medium Risk,97.77,97.84,98.22,97.79,95.23,97.7,97.99,97.77,0,None,0
STU0824,2023,8,at-risk,25.0,50,200,45.96,14.13,5.5,93.8,108,8.6,science_oriented,0,0,2,6,0.3333,0.2555,0.3489,0.2994,0.3333,34.82,0.3514,average,117,1,100.0,100.0,40.95,85.24,High,High Risk,41.85,33.48,47.87,50.18,36.43,48.74,63.85,41.21,0,None,0
STU0824,2024,9,at-risk,31.82,63,198,47.95,14.05,9.9,92.9,108,8.6,science_oriented,0,0,2,5,0.3333,0.2308,0.3538,0.2994,0.3333,15.7,0.3514,average,87,2,100.0,100.0,41.13,85.28,High,High Risk,43.26,34.48,48.22,52.9,36.9,51.63,65.47,44.46,0,None,0
STU0824,2025,10,at-risk,29.02,56,193,49.82,14.09,12.0,92.2,108,8.6,science_oriented,0,0,1,6,0.3333,0.2372,0.3526,0.2994,0.3333,10.88,0.3514,average,98,1,100.0,96.4,41.08,83.65,High,High Risk,44.88,36.55,48.81,53.79,41.43,53.23,67.54,47.44,1,Study Skills Workshop,1
STU0825,2023,8,good,77.0,154,200,80.38,15.07,35.5,100.0,102,13.8,language_oriented,1,0,0,1,0.7861,0.5979,0.8717,0.6983,0.6667,173.3,0.6012,good,31,4,100.0,20.12,17.96,43.55,Medium,Medium Risk,89.76,94.31,79.15,92.13,70.64,63.83,70.13,92.21,0,None,0
STU0825,2024,9,good,68.18,135,198,83.06,14.69,33.3,100.0,102,13.8,language_oriented,1,0,1,0,0.7949,0.5806,0.8769,0.6983,0.6667,155.62,0.6012,good,38,4,100.0,25.88,18.06,46.16,High,High Risk,92.29,96.79,84.05,94.39,72.17,68.79,71.9,94.53,1,Study Group,1
STU0825,2025,10,good,72.02,139,193,86.39,12.96,36.5,100.0,102,13.8,language_oriented,1,0,0,1,0.7892,0.5895,0.8735,0.6983,0.6667,124.83,0.6012,good,37,1,100.0,17.66,18.02,42.45,Medium,Medium Risk,93.78,97.07,86.63,95.29,78.64,72.46,77.62,96.01,1,Study Skills Workshop,1
STU0826,2023,8,excellent,82.5,165,200,97.74,1.92,79.9,100.0,121,21.1,balanced,0,0,0,0,0.8713,0.8136,0.9026,0.6635,0.6667,95.12,0.7385,below_average,27,10,93.25,3.48,13.98,33.03,Medium,Medium Risk,97.62,97.8,97.5,97.84,97.41,98.03,97.83,97.73,0,None,0
STU0826,2024,9,excellent,86.36,171,198,97.84,1.78,91.3,100.0,121,21.1,balanced,0,0,0,0,0.8718,0.8235,0.9077,0.6635,0.6667,163.57,0.7385,below_average,24,3,81.55,3.43,13.8,29.46,Low,Low Risk,97.86,97.79,97.9,97.78,97.76,97.96,97.73,97.88,1,Study Group,1
STU0826,2025,10,excellent,83.94,162,193,97.77,1.9,80.3,100.0,121,21.1,balanced,0,0,0,0,0.8682,0.8178,0.9051,0.6635,0.6667,96.75,0.7385,below_average,23,7,80.24,3.53,13.9,29.13,Medium,Medium Risk,97.96,97.83,97.36,98.06,97.63,97.63,97.75,97.98,0,None,0
STU0827,2023,8,irregular,45.0,90,200,88.14,11.83,39.8,100.0,108,10.5,science_oriented,1,0,0,1,0.6152,0.5,0.6154,0.8415,0.6667,36.32,0.7487,excellent,57,1,100.0,20.44,17.71,43.62,High,High Risk,94.98,73.39,91.33,74.2,95.13,92.88,96.31,84.85,0,None,0
STU0827,2024,9,irregular,44.95,89,198,89.34,10.99,36.4,100.0,108,10.5,science_oriented,1,0,0,1,0.6154,0.5,0.6154,0.8415,0.6667,53.88,0.7487,excellent,49,2,100.0,19.96,17.71,43.41,High,High Risk,94.68,76.15,91.27,78.09,95.67,94.24,96.0,87.1,1,Mentoring Program,0
STU0827,2025,10,irregular,44.56,86,193,90.02,10.65,40.8,100.0,108,10.5,science_oriented,1,0,0,1,0.614,0.5,0.6158,0.8415,0.6667,41.75,0.7487,excellent,47,1,100.0,19.71,17.7,43.3,High,High Risk,95.14,75.68,93.16,80.7,97.06,94.2,96.56,86.75,0,None,0
STU0828,2023,8,good,76.0,152,200,87.63,11.33,40.4,100.0,111,21.2,balanced,0,1,0,1,0.7776,0.6375,0.8463,0.7469,0.6667,152.72,0.95,good,24,0,88.8,17.39,31.74,42.4,Medium,Medium Risk,93.72,94.35,88.5,88.69,84.24,76.36,85.75,94.52,0,None,0
STU0828,2024,9,good,81.82,162,198,88.19,11.17,43.3,100.0,111,21.2,balanced,0,1,0,1,0.7692,0.6333,0.8462,0.7469,0.6667,108.85,0.95,good,24,2,84.73,17.34,31.79,41.17,Medium,Medium Risk,93.75,94.68,88.61,92.32,85.87,77.65,85.47,93.51,1,Parent Meeting,1
STU0828,2025,10,good,79.79,154,193,89.59,10.22,46.3,100.0,111,21.2,balanced,0,1,0,1,0.7721,0.6365,0.8474,0.7469,0.6667,159.82,0.95,good,22,3,80.15,16.72,31.73,39.5,Medium,Medium Risk,94.11,94.8,89.7,92.46,86.46,81.22,87.69,94.21,1,Study Group,0
STU0829,2023,8,excellent,86.5,173,200,94.76,6.77,60.9,100.0,98,15.5,language_oriented,1,0,0,0,0.9485,0.7029,0.9846,0.7678,0.6667,72.92,0.858,excellent,13,2,48.45,3.13,9.98,18.44,Low,Low Risk,97.67,97.37,85.55,97.78,93.21,97.76,90.57,97.33,0,None,0
STU0829,2024,9,excellent,87.88,174,198,95.65,5.62,66.1,100.0,98,15.5,language_oriented,1,0,0,0,0.9487,0.7027,0.9846,0.7678,0.6667,88.72,0.858,excellent,11,1,41.48,2.76,9.98,16.18,Low,Low Risk,97.77,98.1,89.08,97.61,95.18,97.79,92.41,97.37,0,None,0
STU0829,2025,10,excellent,91.19,176,193,96.52,4.5,64.7,100.0,98,15.5,language_oriented,1,0,0,0,0.9473,0.7038,0.9842,0.7678,0.6667,164.57,0.858,excellent,8,1,30.17,2.44,9.97,12.64,Low,Low Risk,97.95,98.01,91.82,97.96,96.73,97.8,94.0,97.27,0,None,0
STU0830,2023,8,excellent,78.5,157,200,91.36,9.44,47.1,100.0,112,16.0,science_oriented,0,0,0,1,0.8376,0.6227,0.918,0.6994,0.6667,79.8,0.8817,excellent,22,0,81.05,14.7,12.79,34.13,Medium,Medium Risk,96.82,88.97,84.63,95.52,97.02,82.34,94.91,92.77,0,None,0
STU0830,2024,9,excellent,83.84,166,198,91.91,9.07,47.2,100.0,112,16.0,science_oriented,0,0,0,1,0.8462,0.6061,0.9231,0.6994,0.6667,140.37,0.8817,excellent,14,0,53.31,14.31,12.88,25.66,Medium,Medium Risk,96.66,88.69,84.81,95.83,97.57,84.18,95.54,94.9,1,Parent Meeting,1
STU0830,2025,10,excellent,81.87,158,193,92.03,8.79,49.9,100.0,112,16.0,science_oriented,0,0,0,1,0.8419,0.6152,0.9209,0.6994,0.6667,137.52,0.8817,excellent,15,2,57.69,14.35,12.82,26.97,Medium,Medium Risk,96.66,88.87,86.32,96.59,97.17,84.09,94.67,94.46,0,None,0
STU0831,2023,8,excellent,88.5,177,200,97.77,1.92,79.9,100.0,132,19.6,balanced,1,0,0,0,0.9148,0.6919,0.9798,0.7039,0.6667,162.48,0.915,below_average,19,4,65.05,2.6,10.58,23.33,Low,Low Risk,97.84,97.67,97.84,97.59,97.63,97.82,97.93,97.75,0,None,0
STU0831,2024,9,excellent,89.39,177,198,97.73,1.87,83.8,100.0,132,19.6,balanced,1,0,0,0,0.9231,0.6944,0.9846,0.7039,0.6667,126.48,0.915,below_average,15,1,52.42,2.45,10.48,19.45,Low,Low Risk,98.12,97.6,97.83,97.58,97.59,97.74,97.83,97.67,0,None,0
STU0831,2025,10,excellent,87.05,168,193,97.81,1.74,92.4,100.0,132,19.6,balanced,1,0,0,0,0.9209,0.6953,0.9842,0.7039,0.6667,100.45,0.915,below_average,18,2,63.07,2.46,10.48,22.65,Low,Low Risk,97.97,97.68,97.94,97.89,97.77,97.65,97.88,97.77,0,None,0
STU0832,2023,8,at-risk,35.0,70,200,27.83,12.26,6.0,69.0,103,3.2,balanced,1,0,8,2,0.3333,0.2555,0.3846,0.3348,0.3333,32.05,0.1985,good,81,0,100.0,100.0,62.0,90.5,High,High Risk,15.72,36.91,31.6,33.58,28.83,18.0,35.11,23.69,0,None,0
STU0832,2024,9,at-risk,29.8,59,198,27.64,12.37,5.1,67.3,103,3.2,balanced,1,0,9,1,0.3333,0.2308,0.3846,0.3348,0.3333,7.87,0.1985,good,72,1,100.0,100.0,62.25,90.56,High,High Risk,15.78,33.1,31.18,34.64,29.26,17.38,38.42,21.87,1,Counseling,1
STU0832,2025,10,at-risk,31.61,61,193,28.19,12.32,4.3,80.9,103,3.2,balanced,1,0,9,1,0.3333,0.2372,0.3842,0.3348,0.3333,30.6,0.1985,good,69,2,100.0,100.0,62.19,90.55,High,High Risk,15.59,34.98,32.07,34.03,30.46,16.58,38.06,24.87,1,Parent Meeting,1
STU0833,2023,8,moderate,73.0,146,200,71.69,14.33,30.0,100.0,92,8.9,balanced,1,0,1,0,0.5987,0.5139,0.682,0.6761,0.6667,64.12,0.9168,good,36,1,100.0,34.35,17.36,49.8,Medium,Medium Risk,55.29,83.03,59.05,77.53,75.96,76.01,62.03,79.68,0,None,0
STU0833,2024,9,moderate,71.72,142,198,73.19,14.1,18.2,100.0,92,8.9,balanced,1,0,1,0,0.5897,0.5217,0.6769,0.6761,0.6667,78.12,0.9168,good,32,3,100.0,33.93,17.35,49.61,Medium,Medium Risk,56.49,82.57,62.71,77.61,80.36,76.61,63.36,81.47,0,None,0
STU0833,2025,10,moderate,71.5,138,193,75.38,13.74,27.2,100.0,92,8.9,balanced,1,0,1,0,0.5969,0.5145,0.6791,0.6761,0.6667,47.03,0.9168,good,36,0,100.0,32.91,17.4,49.16,Medium,Medium Risk,60.18,85.1,63.95,82.79,78.49,78.09,66.25,83.1,1,Academic Advising,0
STU0834,2023,8,excellent,84.5,169,200,91.9,8.27,49.9,100.0,128,12.1,practical,0,0,0,1,0.7696,0.6003,0.8511,0.7262,0.6667,153.4,0.95,good,19,4,67.85,15.85,12.46,30.6,Medium,Medium Risk,90.21,85.95,97.2,94.72,95.26,87.06,91.84,95.27,0,None,0
STU0834,2024,9,excellent,81.31,161,198,92.92,7.79,42.4,100.0,128,12.1,practical,0,0,0,1,0.7692,0.6,0.8462,0.7262,0.6667,172.87,0.95,good,22,0,79.08,15.45,12.53,33.81,Medium,Medium Risk,92.02,86.38,97.88,95.05,96.51,88.75,92.73,96.28,0,None,0
STU0834,2025,10,excellent,87.05,168,193,92.94,7.78,52.7,100.0,128,12.1,practical,0,0,0,0,0.7721,0.6024,0.8474,0.7262,0.6667,115.68,0.95,good,14,3,51.07,7.38,12.49,21.77,Low,Low Risk,92.63,88.73,97.78,95.12,96.52,88.83,92.76,94.74,0,None,0
STU0835,2023,8,moderate,66.5,133,200,69.34,12.54,31.9,100.0,100,8.7,practical,0,0,1,0,0.7604,0.6736,0.8309,0.6605,0.6667,51.75,0.8111,below_average,55,3,100.0,32.06,15.42,48.28,High,High Risk,71.83,67.49,85.26,78.52,71.86,61.9,62.71,64.0,0,None,0
STU0835,2024,9,moderate,71.72,142,198,71.58,12.63,32.4,100.0,100,8.7,practical,0,0,1,0,0.7692,0.6667,0.8308,0.6605,0.6667,99.03,0.8111,below_average,40,5,100.0,30.98,15.5,47.82,Medium,Medium Risk,74.69,70.8,86.94,81.34,72.89,64.0,64.54,66.91,1,Tutoring,1
STU0835,2025,10,moderate,61.14,118,193,74.07,12.53,39.9,100.0,100,8.7,practical,0,0,0,1,0.7628,0.6667,0.8316,0.6605,0.6667,52.95,0.8111,below_average,60,5,100.0,23.11,15.48,44.27,High,High Risk,74.08,72.88,89.33,84.06,75.58,65.95,68.34,70.75,0,None,0
STU0836,2023,8,good,79.5,159,200,94.92,6.09,58.4,100.0,117,17.0,science_oriented,1,0,0,0,0.932,0.7982,0.9537,0.7528,0.6667,123.42,0.8279,excellent,22,0,80.35,3.39,10.24,28.19,Medium,Medium Risk,95.94,95.82,97.84,85.8,95.68,96.89,97.17,92.21,0,None,0
STU0836,2024,9,good,73.23,145,198,95.63,5.21,67.0,100.0,117,17.0,science_oriented,1,0,0,0,0.9231,0.8056,0.9538,0.7528,0.6667,126.45,0.8279,excellent,31,2,100.0,3.29,10.16,34.02,Medium,Medium Risk,96.15,96.32,97.95,88.27,96.74,96.97,97.54,93.68,0,None,0
STU0836,2025,10,good,70.98,137,193,96.47,4.48,62.8,100.0,117,17.0,science_oriented,1,0,0,0,0.9302,0.8017,0.9526,0.7528,0.6667,146.67,0.8279,excellent,24,2,92.31,2.81,10.22,31.51,Medium,Medium Risk,96.82,97.51,97.88,91.53,97.44,97.17,97.76,94.93,0,None,0
STU0837,2023,8,good,76.0,152,200,89.96,10.61,45.5,100.0,115,20.3,language_oriented,1,1,0,1,0.8033,0.7132,0.8309,0.8136,0.6667,116.63,0.7472,below_average,33,3,100.0,15.95,32.92,45.41,Medium,Medium Risk,97.9,92.82,81.89,96.59,92.26,84.63,81.26,97.05,0,None,0
STU0837,2024,9,good,74.75,148,198,91.05,9.85,41.5,100.0,115,20.3,language_oriented,1,1,0,1,0.7949,0.7097,0.8308,0.8136,0.6667,88.17,0.7472,below_average,40,5,100.0,15.68,32.96,45.3,Medium,Medium Risk,97.7,94.33,83.15,97.1,93.95,85.59,83.73,97.03,0,None,0
STU0837,2025,10,good,78.24,151,193,92.08,9.05,52.6,100.0,115,20.3,language_oriented,1,1,0,0,0.7984,0.7145,0.8316,0.8136,0.6667,124.65,0.7472,below_average,29,6,100.0,7.2,32.9,41.47,Medium,Medium Risk,97.9,94.61,83.4,97.32,94.69,88.3,85.2,96.81,0,None,0
STU0838,2023,8,good,76.5,153,200,87.44,12.01,43.9,100.0,100,17.8,language_oriented,1,0,0,1,0.7604,0.5954,0.8099,0.8062,0.6667,97.17,0.8445,excellent,27,1,97.45,17.82,13.11,40.53,Medium,Medium Risk,74.65,96.89,86.17,97.68,71.47,86.22,88.62,94.4,0,None,0
STU0838,2024,9,good,77.27,153,198,89.41,10.92,35.8,100.0,100,17.8,language_oriented,1,0,0,1,0.7692,0.6,0.8154,0.8062,0.6667,134.38,0.8445,excellent,24,2,87.91,16.85,12.98,37.2,Medium,Medium Risk,78.68,97.46,90.25,97.6,72.75,88.31,90.43,96.13,0,None,0
STU0838,2025,10,good,78.76,152,193,90.44,10.46,52.2,100.0,100,17.8,language_oriented,1,0,0,0,0.7628,0.5975,0.8103,0.8062,0.6667,131.47,0.8445,excellent,20,2,74.87,8.57,13.08,29.59,Medium,Medium Risk,80.67,97.64,90.11,97.5,75.31,91.21,91.25,95.87,0,None,0
STU0839,2023,8,moderate,64.5,129,200,37.58,15.29,6.3,83.9,100,3.4,language_oriented,0,1,5,3,0.5815,0.4848,0.5846,0.6166,0.3333,84.95,0.3805,average,44,0,100.0,100.0,68.34,92.09,High,High Risk,60.99,28.63,31.0,30.03,42.49,35.72,26.14,50.19,0,None,0
STU0839,2024,9,moderate,70.2,139,198,39.67,16.2,6.3,93.8,100,3.4,language_oriented,0,1,5,3,0.5897,0.4783,0.5846,0.6166,0.3333,93.33,0.3805,average,46,3,100.0,100.0,68.41,92.1,High,High Risk,63.71,30.97,33.82,32.15,44.28,37.72,26.44,55.49,0,None,0
STU0839,2025,10,moderate,70.47,136,193,42.77,15.94,6.8,90.5,100,3.4,language_oriented,0,1,3,5,0.5876,0.4776,0.5842,0.6166,0.3333,97.28,0.3805,average,38,7,100.0,100.0,68.42,92.11,High,High Risk,65.72,34.04,37.83,35.98,47.26,39.14,30.17,59.49,1,Mentoring Program,0
STU0840,2023,8,excellent,80.5,161,200,88.6,11.52,36.9,100.0,109,14.6,science_oriented,0,0,0,1,0.8891,0.7304,0.9592,0.7117,0.6667,151.13,0.7673,excellent,22,0,79.65,14.78,12.56,33.69,Medium,Medium Risk,85.39,70.38,91.41,92.85,96.59,94.08,88.3,88.65,0,None,0
STU0840,2024,9,excellent,84.85,168,198,89.54,10.43,44.9,100.0,109,14.6,science_oriented,0,0,0,1,0.8974,0.7429,0.9538,0.7117,0.6667,87.77,0.7673,excellent,14,1,52.61,14.23,12.52,25.32,Medium,Medium Risk,88.04,72.86,91.58,91.73,96.58,94.14,90.06,90.73,0,None,0
STU0840,2025,10,excellent,88.08,170,193,91.38,9.61,57.1,100.0,109,14.6,science_oriented,0,0,0,0,0.8946,0.7348,0.9581,0.7117,0.6667,137.83,0.7673,excellent,12,1,44.34,5.56,12.54,18.94,Low,Low Risk,90.97,76.7,93.36,94.19,97.4,95.16,92.98,90.52,0,None,0
STU0841,2023,8,irregular,43.5,87,200,79.55,15.15,29.7,100.0,124,8.3,science_oriented,0,0,1,0,0.7182,0.5717,0.7382,0.3609,0.3333,58.05,0.5445,poor,104,6,100.0,28.82,27.83,49.92,High,High Risk,88.6,55.72,81.65,79.13,93.92,84.32,79.9,77.0,0,None,0
