attendance,avg_marks,study_hours,homework_rate,screen_time,study_consistency,recommendation_1,recommendation_2,recommendation_3
82.4,42.2,6.0,77.5,1.1,70.2,Attendance_Warning,StudyHours_Critical,General_Balanced
65.9,30.6,14.5,65.1,4.1,57.2,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Critical
87.9,86.2,18.8,84.1,5.3,53.6,ScreenTime_Critical,StudyHours_Success,Marks_Success
57.2,73.4,4.4,98.7,5.2,36.1,Combo_LowStudy_LowConsistency,Attendance_Critical,StudyHours_Critical
86.2,93.6,10.6,77.0,7.2,53.2,ScreenTime_Critical,Marks_Success,General_Balanced
81.4,86.6,4.0,32.2,6.1,91.6,Combo_HighScreen_LowHomework,Attendance_Warning,StudyHours_Critical
92.7,26.6,9.6,45.4,5.6,34.6,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,Marks_Critical
90.1,36.7,5.6,68.3,2.4,45.1,StudyHours_Critical,Marks_Critical,General_Balanced
59.9,64.8,3.4,70.8,1.6,57.3,Attendance_Critical,StudyHours_Critical,General_Balanced
53.8,57.5,19.1,38.8,2.7,47.7,Attendance_Critical,StudyHours_Success,General_Balanced
82.1,23.7,7.3,57.9,4.5,45.5,Combo_HighScreen_LowHomework,Attendance_Warning,StudyHours_Critical
81.1,57.5,9.2,37.2,7.3,71.3,Combo_HighScreen_LowHomework,Attendance_Warning,ScreenTime_Critical
88.0,83.3,13.9,43.5,5.9,23.4,Combo_HighScreen_LowHomework,ScreenTime_Critical,Consistency_Warning
69.1,75.1,2.7,100.0,5.6,79.0,Attendance_Critical,StudyHours_Critical,ScreenTime_Critical
63.6,57.7,8.2,64.0,7.9,85.2,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
61.3,79.6,17.6,86.0,3.6,66.1,Attendance_Critical,ScreenTime_Warning,StudyHours_Success
85.3,33.8,11.2,97.7,3.0,76.1,Marks_Critical,ScreenTime_Warning,General_Balanced
80.9,94.0,6.2,66.9,2.7,32.3,Combo_LowStudy_LowConsistency,Attendance_Warning,StudyHours_Critical
76.6,86.7,13.7,62.2,6.8,92.5,Combo_HighScreen_LowHomework,Attendance_Warning,ScreenTime_Critical
55.3,56.1,7.3,37.0,1.7,13.3,Combo_LowStudy_LowConsistency,Attendance_Critical,StudyHours_Critical
85.5,44.2,12.1,64.3,5.4,72.8,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,ScreenTime_Critical
67.0,43.2,6.0,70.3,3.3,93.8,Attendance_Critical,StudyHours_Critical,ScreenTime_Warning
80.7,72.5,8.7,91.6,3.5,54.6,Attendance_Warning,ScreenTime_Warning,General_Balanced
58.1,89.7,12.1,64.0,6.2,10.0,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
70.1,63.3,17.9,40.8,3.7,85.9,Attendance_Critical,ScreenTime_Warning,StudyHours_Success
89.3,57.2,15.7,62.2,2.6,28.9,Consistency_Warning,StudyHours_Success,General_Balanced
72.9,47.5,14.4,93.6,3.1,27.0,Combo_HighStudy_LowMarks,Attendance_Critical,ScreenTime_Warning
89.6,68.6,15.2,96.3,4.2,13.4,ScreenTime_Warning,Consistency_Warning,StudyHours_Success
78.1,91.3,7.1,53.3,1.5,84.8,Attendance_Warning,StudyHours_Critical,Marks_Success
70.3,77.8,7.4,89.8,6.9,21.3,Combo_LowStudy_LowConsistency,Attendance_Critical,StudyHours_Critical
94.8,83.0,8.6,77.4,1.1,39.4,Combo_LowStudy_LowConsistency,Consistency_Warning,Marks_Success
62.4,67.2,9.0,85.5,5.8,38.0,Combo_LowStudy_LowConsistency,Attendance_Critical,ScreenTime_Critical
98.5,83.2,17.5,39.8,4.7,75.3,Combo_HighScreen_LowHomework,ScreenTime_Warning,Attendance_Success
68.9,54.7,10.8,95.4,6.3,44.1,Attendance_Critical,ScreenTime_Critical,General_Balanced
98.1,47.0,8.2,56.0,6.5,55.7,Combo_HighScreen_LowHomework,ScreenTime_Critical,Attendance_Success
66.1,88.4,8.1,68.8,1.9,62.1,Attendance_Critical,Marks_Success,General_Balanced
52.6,53.4,6.2,92.8,5.4,69.1,Attendance_Critical,StudyHours_Critical,ScreenTime_Critical
80.2,62.7,7.8,44.4,7.1,27.8,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,Attendance_Warning
86.1,86.3,11.8,57.2,4.3,52.1,Combo_HighScreen_LowHomework,ScreenTime_Warning,Marks_Success
91.1,50.6,4.5,38.9,7.0,73.2,Combo_HighScreen_LowHomework,StudyHours_Critical,ScreenTime_Critical
99.5,68.1,10.5,62.3,5.7,38.7,Combo_HighScreen_LowHomework,ScreenTime_Critical,Consistency_Warning
81.5,90.3,18.6,92.4,5.7,99.7,Attendance_Warning,ScreenTime_Critical,StudyHours_Success
79.0,85.0,5.7,63.8,1.1,90.9,Attendance_Warning,StudyHours_Critical,Marks_Success
58.4,74.6,12.6,85.4,3.3,80.3,Attendance_Critical,ScreenTime_Warning,Consistency_Success
62.8,74.7,13.6,33.2,4.5,75.1,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Warning
61.3,75.1,10.1,74.7,3.1,97.1,Attendance_Critical,ScreenTime_Warning,Consistency_Success
88.8,31.7,11.5,56.2,5.8,10.8,Combo_HighScreen_LowHomework,Marks_Critical,ScreenTime_Critical
95.4,40.4,7.9,35.7,7.6,23.9,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,StudyHours_Critical
99.3,24.4,19.9,90.8,5.0,38.1,Combo_HighStudy_LowMarks,Marks_Critical,ScreenTime_Warning
50.2,54.5,16.1,94.6,4.9,38.9,Attendance_Critical,ScreenTime_Warning,Consistency_Warning
84.6,41.6,19.4,45.1,5.2,16.0,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Warning
94.6,50.3,18.6,73.8,5.6,52.8,ScreenTime_Critical,StudyHours_Success,General_Balanced
76.6,91.7,12.0,57.5,7.5,56.8,Combo_HighScreen_LowHomework,Attendance_Warning,ScreenTime_Critical
72.2,85.6,3.3,95.3,6.1,93.4,Attendance_Critical,StudyHours_Critical,ScreenTime_Critical
80.6,32.5,9.8,99.1,2.3,84.8,Attendance_Warning,Marks_Critical,Consistency_Success
54.3,59.9,3.1,80.0,2.7,28.3,Combo_LowStudy_LowConsistency,Attendance_Critical,StudyHours_Critical
72.5,81.6,10.3,95.0,1.7,53.8,Attendance_Critical,Marks_Success,General_Balanced
76.6,40.4,19.3,58.9,1.1,40.9,Combo_HighStudy_LowMarks,Attendance_Warning,StudyHours_Success
54.2,74.0,3.1,99.1,5.5,44.5,Attendance_Critical,StudyHours_Critical,ScreenTime_Critical
80.8,28.7,17.8,37.5,1.8,27.8,Combo_HighStudy_LowMarks,Attendance_Warning,Marks_Critical
81.6,40.8,16.4,45.4,2.8,92.0,Combo_HighStudy_LowMarks,Attendance_Warning,StudyHours_Success
90.1,94.0,9.6,47.0,1.3,12.3,Combo_LowStudy_LowConsistency,Consistency_Warning,Marks_Success
68.1,42.3,17.1,60.4,3.0,18.7,Combo_HighStudy_LowMarks,Attendance_Critical,Consistency_Warning
74.5,52.5,8.9,51.8,1.6,68.2,Attendance_Critical,General_Balanced,General_Balanced
79.7,88.5,8.4,43.4,8.0,35.4,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,Attendance_Warning
91.0,52.6,7.8,80.0,3.1,60.6,StudyHours_Critical,ScreenTime_Warning,General_Balanced
72.0,88.1,9.4,83.5,5.4,26.0,Combo_LowStudy_LowConsistency,Attendance_Critical,ScreenTime_Critical
86.1,54.7,8.2,59.3,3.1,49.6,ScreenTime_Warning,General_Balanced,General_Balanced
54.3,75.0,6.6,68.1,6.0,19.9,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,Attendance_Critical
51.2,43.3,14.8,82.1,6.2,36.2,Combo_HighStudy_LowMarks,Attendance_Critical,ScreenTime_Critical
82.5,45.5,3.5,62.4,3.7,34.4,Combo_LowStudy_LowConsistency,Attendance_Warning,StudyHours_Critical
76.1,44.3,18.9,72.5,4.2,13.2,Combo_HighStudy_LowMarks,Attendance_Warning,ScreenTime_Warning
63.9,59.6,16.4,55.1,7.3,22.5,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
61.2,49.0,16.0,98.4,4.0,30.0,Combo_HighStudy_LowMarks,Attendance_Critical,ScreenTime_Warning
60.8,36.9,14.8,41.3,4.1,36.9,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Critical
79.6,26.1,12.8,50.4,2.5,61.5,Combo_HighStudy_LowMarks,Attendance_Warning,Marks_Critical
80.9,87.8,7.8,42.1,4.8,68.5,Combo_HighScreen_LowHomework,Attendance_Warning,StudyHours_Critical
82.5,93.3,17.5,53.6,1.3,50.2,Attendance_Warning,StudyHours_Success,Marks_Success
92.3,51.2,3.8,32.6,7.6,34.3,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,StudyHours_Critical
74.7,72.9,9.1,42.3,3.2,79.8,Attendance_Critical,ScreenTime_Warning,General_Balanced
89.4,51.1,19.7,40.2,6.3,32.7,Combo_HighScreen_LowHomework,ScreenTime_Critical,Consistency_Warning
98.9,57.3,12.7,89.1,7.5,87.4,ScreenTime_Critical,Attendance_Success,Consistency_Success
73.3,62.8,14.1,88.3,3.1,18.7,Attendance_Critical,ScreenTime_Warning,Consistency_Warning
86.2,89.8,17.1,81.7,4.1,56.2,ScreenTime_Warning,StudyHours_Success,Marks_Success
65.2,69.7,18.3,71.2,2.8,64.3,Attendance_Critical,StudyHours_Success,General_Balanced
96.6,47.5,10.2,96.5,2.6,19.4,Consistency_Warning,Attendance_Success,General_Balanced
86.7,34.8,8.9,76.6,7.9,78.0,Marks_Critical,ScreenTime_Critical,General_Balanced
83.8,30.2,12.0,72.9,2.5,60.4,Combo_HighStudy_LowMarks,Attendance_Warning,Marks_Critical
69.3,62.0,11.9,38.7,5.6,75.0,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
75.3,66.9,10.9,77.0,3.6,83.3,Attendance_Warning,ScreenTime_Warning,Consistency_Success
85.3,69.5,4.7,72.1,2.7,45.4,StudyHours_Critical,General_Balanced,General_Balanced
83.5,66.7,7.2,83.3,4.4,22.0,Combo_LowStudy_LowConsistency,Attendance_Warning,StudyHours_Critical
63.2,23.4,8.8,46.9,3.3,18.4,Combo_LowStudy_LowConsistency,Attendance_Critical,Marks_Critical
64.4,32.4,11.3,81.0,4.5,99.8,Attendance_Critical,Marks_Critical,ScreenTime_Warning
82.0,26.6,14.7,58.4,4.2,33.2,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Warning
51.2,89.0,14.5,84.0,1.5,35.8,Attendance_Critical,Consistency_Warning,Marks_Success
52.0,29.2,17.0,39.9,4.9,53.6,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Critical
84.0,68.8,6.2,66.6,6.0,64.0,Combo_HighScreen_LowHomework,Attendance_Warning,StudyHours_Critical
97.3,60.5,19.4,73.7,1.9,77.9,Attendance_Success,StudyHours_Success,General_Balanced
51.7,50.2,2.9,85.9,7.8,64.8,Attendance_Critical,StudyHours_Critical,ScreenTime_Critical
50.8,68.6,3.3,85.1,5.9,51.6,Attendance_Critical,StudyHours_Critical,ScreenTime_Critical
72.8,39.2,19.5,61.5,3.5,80.2,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
89.2,42.4,7.8,77.0,2.4,53.6,StudyHours_Critical,General_Balanced,General_Balanced
68.0,22.4,5.1,93.2,7.8,21.0,Combo_LowStudy_LowConsistency,Attendance_Critical,StudyHours_Critical
82.5,89.5,18.5,41.5,7.7,69.9,Combo_HighScreen_LowHomework,Attendance_Warning,ScreenTime_Critical
69.0,48.8,8.3,88.0,3.1,91.3,Attendance_Critical,ScreenTime_Warning,Consistency_Success
55.4,53.8,10.6,63.2,1.6,45.9,Attendance_Critical,General_Balanced,General_Balanced
99.8,28.6,12.5,70.9,7.5,63.9,Combo_HighStudy_LowMarks,Marks_Critical,ScreenTime_Critical
84.9,81.3,3.0,67.9,5.3,43.3,Combo_HighScreen_LowHomework,Attendance_Warning,StudyHours_Critical
98.5,71.1,18.9,36.9,6.3,43.0,Combo_HighScreen_LowHomework,ScreenTime_Critical,Attendance_Success
75.4,61.3,7.6,39.3,5.7,23.2,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,Attendance_Warning
71.3,45.3,10.5,61.1,7.7,21.9,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
89.2,80.8,3.3,97.2,2.0,34.8,Combo_LowStudy_LowConsistency,StudyHours_Critical,Consistency_Warning
90.7,76.1,9.6,90.5,6.0,46.3,ScreenTime_Critical,General_Balanced,General_Balanced
86.9,34.4,17.3,69.5,2.0,48.4,Combo_HighStudy_LowMarks,Marks_Critical,StudyHours_Success
50.3,24.7,5.2,57.9,7.3,98.1,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
74.5,23.5,8.7,98.7,4.3,71.8,Attendance_Critical,Marks_Critical,ScreenTime_Warning
73.2,48.1,5.0,65.2,1.9,57.6,Attendance_Critical,StudyHours_Critical,General_Balanced
62.2,22.6,7.3,72.7,1.9,73.4,Attendance_Critical,StudyHours_Critical,Marks_Critical
89.3,76.4,8.8,50.7,5.8,85.4,Combo_HighScreen_LowHomework,ScreenTime_Critical,Consistency_Success
80.1,59.7,5.7,55.0,7.0,56.5,Combo_HighScreen_LowHomework,Attendance_Warning,StudyHours_Critical
57.9,48.4,8.7,68.9,4.4,84.9,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Warning
95.7,90.7,19.1,93.9,5.9,91.1,ScreenTime_Critical,Attendance_Success,StudyHours_Success
82.8,27.3,19.0,85.5,4.7,79.8,Combo_HighStudy_LowMarks,Attendance_Warning,Marks_Critical
69.4,40.1,12.4,46.3,7.0,16.7,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Critical
54.9,74.1,5.5,60.8,1.6,49.0,Attendance_Critical,StudyHours_Critical,General_Balanced
80.0,38.4,8.6,43.2,4.7,21.2,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,Attendance_Warning
85.6,49.1,12.3,81.5,7.1,19.0,Combo_HighStudy_LowMarks,ScreenTime_Critical,Consistency_Warning
77.7,64.2,14.9,52.1,7.3,24.4,Combo_HighScreen_LowHomework,Attendance_Warning,ScreenTime_Critical
64.5,68.0,11.3,85.3,3.6,45.8,Attendance_Critical,ScreenTime_Warning,General_Balanced
54.6,61.8,14.9,41.5,5.8,48.8,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
96.7,39.1,19.9,66.4,6.7,26.7,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Marks_Critical
72.8,37.4,11.6,85.2,4.5,88.8,Attendance_Critical,Marks_Critical,ScreenTime_Warning
90.5,63.6,19.6,42.4,3.3,46.7,ScreenTime_Warning,StudyHours_Success,General_Balanced
97.7,55.2,3.1,50.8,5.3,64.7,Combo_HighScreen_LowHomework,StudyHours_Critical,ScreenTime_Critical
56.0,77.3,16.2,46.3,7.9,55.8,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
78.2,57.0,11.1,56.9,5.5,46.7,Combo_HighScreen_LowHomework,Attendance_Warning,ScreenTime_Critical
89.1,57.5,10.4,41.4,2.6,88.2,Consistency_Success,General_Balanced,General_Balanced
82.7,90.4,3.4,49.8,4.4,14.2,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,Attendance_Warning
58.5,20.6,4.8,46.7,7.7,85.5,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
69.2,29.4,13.8,35.8,3.2,31.3,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
59.5,49.3,16.6,95.5,1.3,81.1,Combo_HighStudy_LowMarks,Attendance_Critical,StudyHours_Success
80.0,46.4,12.6,80.4,4.9,67.0,Combo_HighStudy_LowMarks,Attendance_Warning,ScreenTime_Warning
79.5,92.3,12.4,59.6,5.6,83.3,Combo_HighScreen_LowHomework,Attendance_Warning,ScreenTime_Critical
97.2,53.5,11.6,98.1,7.2,52.6,ScreenTime_Critical,Attendance_Success,General_Balanced
92.8,64.9,7.6,93.4,2.7,94.5,StudyHours_Critical,Consistency_Success,General_Balanced
55.6,76.0,5.6,38.5,4.2,68.4,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
99.5,49.6,11.7,89.6,5.7,97.1,ScreenTime_Critical,Attendance_Success,Consistency_Success
86.8,89.8,5.8,58.9,7.7,74.9,Combo_HighScreen_LowHomework,StudyHours_Critical,ScreenTime_Critical
80.1,92.6,15.0,74.1,3.4,53.6,Attendance_Warning,ScreenTime_Warning,StudyHours_Success
66.4,80.9,9.2,48.9,6.4,44.3,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
65.0,88.4,11.9,34.3,7.3,87.1,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
87.6,83.3,12.6,55.0,5.3,42.5,Combo_HighScreen_LowHomework,ScreenTime_Critical,Marks_Success
98.0,38.7,4.7,36.7,1.2,84.5,StudyHours_Critical,Marks_Critical,Attendance_Success
58.3,65.0,8.6,33.4,7.8,57.2,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
60.7,76.6,2.8,97.2,1.7,16.4,Combo_LowStudy_LowConsistency,Attendance_Critical,StudyHours_Critical
60.3,53.3,6.9,45.6,7.5,51.6,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
76.4,84.9,8.5,62.4,3.9,64.3,Attendance_Warning,ScreenTime_Warning,Marks_Success
59.5,34.9,4.7,64.0,6.9,36.1,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,Attendance_Critical
52.3,56.8,10.2,31.0,3.7,60.8,Attendance_Critical,ScreenTime_Warning,General_Balanced
63.1,77.8,5.0,81.0,8.0,40.9,Attendance_Critical,StudyHours_Critical,ScreenTime_Critical
51.7,82.8,2.4,48.6,5.5,42.4,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
60.7,81.5,5.7,73.9,2.8,55.7,Attendance_Critical,StudyHours_Critical,Marks_Success
78.6,30.8,3.6,70.7,5.7,11.5,Combo_LowStudy_LowConsistency,Attendance_Warning,StudyHours_Critical
52.8,63.3,10.0,71.4,3.2,30.6,Combo_LowStudy_LowConsistency,Attendance_Critical,ScreenTime_Warning
61.6,59.2,3.3,72.5,5.4,37.1,Combo_LowStudy_LowConsistency,Attendance_Critical,StudyHours_Critical
63.3,38.4,2.7,58.4,2.3,83.6,Attendance_Critical,StudyHours_Critical,Marks_Critical
73.2,38.6,14.9,79.9,5.7,55.6,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
53.1,30.1,9.7,72.5,3.2,70.9,Attendance_Critical,Marks_Critical,ScreenTime_Warning
94.2,57.1,18.7,45.6,3.1,82.1,ScreenTime_Warning,StudyHours_Success,Consistency_Success
67.2,58.2,10.3,75.8,1.3,70.0,Attendance_Critical,General_Balanced,General_Balanced
78.2,30.0,19.2,62.1,6.2,31.0,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Warning
65.3,80.1,8.2,87.6,5.2,94.1,Attendance_Critical,ScreenTime_Critical,Marks_Success
51.9,75.5,8.0,45.7,4.5,69.8,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Warning
70.3,53.9,12.6,66.2,1.0,81.2,Attendance_Critical,Consistency_Success,General_Balanced
57.7,62.1,7.5,38.1,6.1,75.1,Combo_HighScreen_LowHomework,Attendance_Critical,StudyHours_Critical
76.1,87.9,19.0,79.4,7.4,42.1,Attendance_Warning,ScreenTime_Critical,StudyHours_Success
53.9,79.1,9.7,89.8,3.3,37.5,Combo_LowStudy_LowConsistency,Attendance_Critical,ScreenTime_Warning
88.6,47.6,10.3,84.7,6.0,27.1,ScreenTime_Critical,Consistency_Warning,General_Balanced
84.4,88.3,4.5,76.3,5.5,96.6,Attendance_Warning,StudyHours_Critical,ScreenTime_Critical
77.9,66.6,7.0,49.2,2.6,60.2,Attendance_Warning,StudyHours_Critical,General_Balanced
72.7,35.8,13.3,33.3,3.5,64.7,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
87.0,67.6,13.6,59.6,7.8,82.2,Combo_HighScreen_LowHomework,ScreenTime_Critical,Consistency_Success
91.0,22.5,17.4,57.7,2.7,52.7,Combo_HighStudy_LowMarks,Marks_Critical,StudyHours_Success
57.7,56.7,10.1,81.5,7.2,63.8,Attendance_Critical,ScreenTime_Critical,General_Balanced
58.5,62.3,12.9,41.6,3.7,70.4,Attendance_Critical,ScreenTime_Warning,General_Balanced
77.5,84.1,4.1,66.3,5.5,64.1,Combo_HighScreen_LowHomework,Attendance_Warning,StudyHours_Critical
69.0,86.2,16.5,58.7,4.8,14.2,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Warning
69.4,62.0,5.9,86.1,5.3,76.3,Attendance_Critical,StudyHours_Critical,ScreenTime_Critical
90.1,63.9,12.8,60.0,2.7,47.2,General_Balanced,General_Balanced,General_Balanced
53.7,85.9,11.8,45.1,3.5,72.1,Attendance_Critical,ScreenTime_Warning,Marks_Success
94.8,44.7,7.8,59.7,6.7,66.6,Combo_HighScreen_LowHomework,StudyHours_Critical,ScreenTime_Critical
89.3,93.4,16.2,42.2,4.1,41.9,Combo_HighScreen_LowHomework,ScreenTime_Warning,StudyHours_Success
97.4,47.6,14.1,97.8,2.1,45.7,Combo_HighStudy_LowMarks,Attendance_Success,General_Balanced
64.6,56.9,15.9,62.6,5.0,50.7,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
81.0,37.9,10.8,58.3,3.4,52.0,Attendance_Warning,Marks_Critical,ScreenTime_Warning
98.7,92.6,13.8,91.8,1.8,48.7,Attendance_Success,Marks_Success,General_Balanced
84.0,37.0,6.9,86.4,7.5,14.0,Combo_LowStudy_LowConsistency,Attendance_Warning,StudyHours_Critical
85.6,59.0,11.9,83.9,4.9,69.5,ScreenTime_Warning,General_Balanced,General_Balanced
77.5,37.4,15.2,40.5,3.1,62.6,Combo_HighStudy_LowMarks,Attendance_Warning,Marks_Critical
86.8,63.9,12.6,96.4,7.7,65.5,ScreenTime_Critical,General_Balanced,General_Balanced
62.2,52.2,5.7,85.2,7.3,99.1,Attendance_Critical,StudyHours_Critical,ScreenTime_Critical
83.3,20.8,3.7,80.6,1.6,97.8,Attendance_Warning,StudyHours_Critical,Marks_Critical
53.9,46.9,13.9,30.7,4.4,31.1,Combo_HighStudy_LowMarks,Combo_HighScreen_LowHomework,Attendance_Critical
64.4,78.8,15.3,93.9,4.9,40.1,Attendance_Critical,ScreenTime_Warning,StudyHours_Success
74.6,21.8,4.2,64.1,2.8,39.4,Combo_LowStudy_LowConsistency,Attendance_Critical,StudyHours_Critical
94.7,87.8,2.7,34.9,5.0,74.5,Combo_HighScreen_LowHomework,StudyHours_Critical,ScreenTime_Critical
76.1,45.7,12.1,97.0,1.5,21.0,Combo_HighStudy_LowMarks,Attendance_Warning,Consistency_Warning
70.3,82.4,7.4,52.7,3.7,89.5,Attendance_Critical,StudyHours_Critical,ScreenTime_Warning
63.3,32.9,6.7,61.4,2.0,22.4,Combo_LowStudy_LowConsistency,Attendance_Critical,StudyHours_Critical
53.7,80.6,7.6,60.4,1.7,53.8,Attendance_Critical,StudyHours_Critical,Marks_Success
94.8,48.7,5.2,47.2,3.2,91.7,StudyHours_Critical,ScreenTime_Warning,Consistency_Success
85.0,83.1,7.6,61.6,6.0,68.5,Combo_HighScreen_LowHomework,Attendance_Warning,StudyHours_Critical
65.1,50.7,17.2,43.5,2.3,77.0,Attendance_Critical,StudyHours_Success,General_Balanced
74.6,78.8,14.5,48.5,2.9,65.0,Attendance_Critical,General_Balanced,General_Balanced
67.5,81.3,16.8,59.1,3.3,87.6,Attendance_Critical,ScreenTime_Warning,StudyHours_Success
85.8,36.1,14.2,88.2,5.4,63.5,Combo_HighStudy_LowMarks,Marks_Critical,ScreenTime_Critical
91.4,79.5,7.8,65.0,1.7,33.5,Combo_LowStudy_LowConsistency,StudyHours_Critical,Consistency_Warning
73.5,29.5,11.4,97.3,5.5,74.2,Attendance_Critical,Marks_Critical,ScreenTime_Critical
99.6,20.7,12.8,44.2,3.7,34.8,Combo_HighStudy_LowMarks,Marks_Critical,ScreenTime_Warning
96.5,92.9,13.8,80.7,2.5,51.4,Attendance_Success,Marks_Success,General_Balanced
69.8,43.1,12.5,87.4,1.8,11.2,Combo_HighStudy_LowMarks,Attendance_Critical,Consistency_Warning
52.6,73.3,13.7,51.1,2.3,58.7,Attendance_Critical,General_Balanced,General_Balanced
80.2,57.8,10.7,88.7,3.6,20.1,Attendance_Warning,ScreenTime_Warning,Consistency_Warning
99.1,90.2,9.0,53.1,1.6,29.3,Combo_LowStudy_LowConsistency,Consistency_Warning,Attendance_Success
72.7,64.3,13.3,98.9,1.4,35.0,Attendance_Critical,Consistency_Warning,General_Balanced
53.6,23.7,4.5,97.5,2.5,82.4,Attendance_Critical,StudyHours_Critical,Marks_Critical
73.6,85.9,11.2,52.4,5.8,53.3,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Critical
93.0,89.8,5.3,77.7,5.7,25.1,Combo_LowStudy_LowConsistency,StudyHours_Critical,ScreenTime_Critical
96.7,24.4,8.5,38.8,3.0,80.8,Marks_Critical,ScreenTime_Warning,Attendance_Success
96.5,80.0,7.1,94.4,1.7,77.1,StudyHours_Critical,Attendance_Success,Marks_Success
79.6,82.3,3.8,40.4,6.1,15.1,Combo_LowStudy_LowConsistency,Combo_HighScreen_LowHomework,Attendance_Warning
73.2,57.4,6.3,86.6,6.3,47.3,Attendance_Critical,StudyHours_Critical,ScreenTime_Critical
85.0,30.5,18.8,93.5,1.6,12.8,Combo_HighStudy_LowMarks,Marks_Critical,Consistency_Warning
83.3,59.2,4.0,34.8,7.7,93.7,Combo_HighScreen_LowHomework,Attendance_Warning,StudyHours_Critical
62.5,81.2,14.2,57.3,4.5,35.7,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Warning
67.6,20.3,13.3,99.1,4.3,95.9,Combo_HighStudy_LowMarks,Attendance_Critical,Marks_Critical
92.8,64.8,13.6,56.3,6.0,21.4,Combo_HighScreen_LowHomework,ScreenTime_Critical,Consistency_Warning
91.4,94.0,19.0,41.5,1.2,17.6,Consistency_Warning,StudyHours_Success,Marks_Success
63.7,58.2,14.5,35.2,4.0,55.9,Attendance_Critical,ScreenTime_Warning,General_Balanced
69.8,70.7,9.7,97.0,3.3,12.7,Combo_LowStudy_LowConsistency,Attendance_Critical,ScreenTime_Warning
71.9,75.6,12.0,60.6,4.7,33.4,Combo_HighScreen_LowHomework,Attendance_Critical,ScreenTime_Warning
88.0,54.8,2.7,43.3,6.1,94.3,Combo_HighScreen_LowHomework,StudyHours_Critical,ScreenTime_Critical
94.0,87.1,13.0,71.1,5.3,16.5,ScreenTime_Critical,Consistency_Warning,Marks_Success
98.9,81.1,10.7,82.1,2.0,77.7,Attendance_Success,Marks_Success,General_Balanced
